nutrient_id,sex_code,life_code,age_band_id,ref_code,value
copper,F,general,11,EAR,0.6
copper,F,general,11,RDA,0.7
copper,F,general,11,UL,7
copper,F,general,12,EAR,0.6
copper,F,general,12,RDA,0.7
copper,F,general,12,UL,7
copper,F,general,13,EAR,0.6
copper,F,general,13,RDA,0.7
copper,F,general,13,UL,7
copper,F,general,14,EAR,0.6
copper,F,general,14,RDA,0.7
copper,F,general,14,UL,7
copper,F,pregnant,10,EAR,0.7
copper,F,pregnant,10,RDA,0.8
copper,F,pregnant,11,EAR,0.7
copper,F,pregnant,11,RDA,0.8
copper,F,lactating,10,EAR,1.1
copper,F,lactating,10,RDA,1.3
copper,F,lactating,11,EAR,1.1
copper,F,lactating,11,RDA,1.3
# --- マンガン (manganese) ---
manganese,M,general,1,AI,0.01
manganese,M,general,2,AI,0.5
manganese,M,general,3,AI,1.5
manganese,M,general,4,AI,2.0
manganese,M,general,5,AI,2.0
manganese,M,general,6,AI,2.5
manganese,M,general,7,AI,3.0
manganese,M,general,8,AI,3.5
manganese,M,general,9,AI,3.5
manganese,M,general,10,AI,3.5
manganese,M,general,10,UL,11
manganese,M,general,11,AI,3.5
manganese,M,general,11,UL,11
manganese,M,general,12,AI,3.5
manganese,M,general,12,UL,11
manganese,M,general,13,AI,3.5
manganese,M,general,13,UL,11
manganese,M,general,14,AI,3.5
manganese,M,general,14,UL,11
manganese,F,general,1,AI,0.01
manganese,F,general,2,AI,0.5
manganese,F,general,3,AI,1.5
manganese,F,general,4,AI,2.0
manganese,F,general,5,AI,2.0
manganese,F,general,6,AI,2.5
manganese,F,general,7,AI,3.0
manganese,F,general,8,AI,3.0
manganese,F,general,9,AI,3.0
manganese,F,general,10,AI,3.0
manganese,F,general,10,UL,11
manganese,F,general,11,AI,3.0
manganese,F,general,11,UL,11
manganese,F,general,12,AI,3.0
manganese,F,general,12,UL,11
manganese,F,general,13,AI,3.0
manganese,F,general,13,UL,11
manganese,F,general,14,AI,3.0
manganese,F,general,14,UL,11
manganese,F,pregnant,10,AI,3.0
manganese,F,lactating,10,AI,3.0
# --- ヨウ素 (iodine) ---
iodine,M,general,1,AI,100
iodine,M,general,1,UL,250
iodine,M,general,2,AI,130
iodine,M,general,2,UL,350
iodine,M,general,3,EAR,35
iodine,M,general,3,RDA,50
iodine,M,general,3,UL,600
iodine,M,general,4,EAR,40
iodine,M,general,4,RDA,60
iodine,M,general,4,UL,900
iodine,M,general,5,EAR,55
iodine,M,general,5,RDA,75
iodine,M,general,5,UL,1200
iodine,M,general,6,EAR,65
iodine,M,general,6,RDA,90
iodine,M,general,6,UL,1500
iodine,M,general,7,EAR,75
iodine,M,general,7,RDA,110
iodine,M,general,7,UL,2000
iodine,M,general,8,EAR,100
iodine,M,general,8,RDA,140
iodine,M,general,8,UL,2500
iodine,M,general,9,EAR,100
iodine,M,general,9,RDA,140
iodine,M,general,9,UL,3000
iodine,M,general,10,EAR,100
iodine,M,general,10,RDA,140
iodine,M,general,10,UL,3000
iodine,M,general,11,EAR,100
iodine,M,general,11,RDA,140
iodine,M,general,11,UL,3000
iodine,M,general,12,EAR,100
iodine,M,general,12,RDA,140
iodine,M,general,12,UL,3000
iodine,M,general,13,EAR,100
iodine,M,general,13,RDA,140
iodine,M,general,13,UL,3000
iodine,M,general,14,EAR,100
iodine,M,general,14,RDA,140
iodine,M,general,14,UL,3000
iodine,F,general,1,AI,100
iodine,F,general,1,UL,250
iodine,F,general,2,AI,130
iodine,F,general,2,UL,350
iodine,F,general,3,EAR,35
iodine,F,general,3,RDA,50
iodine,F,general,3,UL,600
iodine,F,general,4,EAR,40
iodine,F,general,4,RDA,60
iodine,F,general,4,UL,900
iodine,F,general,5,EAR,55
iodine,F,general,5,RDA,75
iodine,F,general,5,UL,1200
iodine,F,general,6,EAR,65
iodine,F,general,6,RDA,90
iodine,F,general,6,UL,1500
iodine,F,general,7,EAR,75
iodine,F,general,7,RDA,110
iodine,F,general,7,UL,2000
iodine,F,general,8,EAR,100
iodine,F,general,8,RDA,140
iodine,F,general,8,UL,2500
iodine,F,general,9,EAR,100
iodine,F,general,9,RDA,140
iodine,F,general,9,UL,3000
iodine,F,general,10,EAR,100
iodine,F,general,10,RDA,140
iodine,F,general,10,UL,3000
iodine,F,general,11,EAR,100
iodine,F,general,11,RDA,140
iodine,F,general,11,UL,3000
iodine,F,general,12,EAR,100
iodine,F,general,12,RDA,140
iodine,F,general,12,UL,3000
iodine,F,general,13,EAR,100
iodine,F,general,13,RDA,140
iodine,F,general,13,UL,3000
iodine,F,general,14,EAR,100
iodine,F,general,14,RDA,140
iodine,F,general,14,UL,3000
iodine,F,pregnant,10,EAR,175
iodine,F,pregnant,10,RDA,250
iodine,F,pregnant,10,UL,2000
iodine,F,pregnant,11,EAR,175
iodine,F,pregnant,11,RDA,250
iodine,F,pregnant,11,UL,2000
iodine,F,lactating,10,EAR,200
iodine,F,lactating,10,RDA,280
iodine,F,lactating,10,UL,2000
iodine,F,lactating,11,EAR,200
iodine,F,lactating,11,RDA,280
iodine,F,lactating,11,UL,2000
# --- セレン (selenium) ---
selenium,M,general,1,AI,15
selenium,M,general,2,AI,15
selenium,M,general,3,EAR,10
selenium,M,general,3,RDA,10
selenium,M,general,3,UL,100
selenium,M,general,4,EAR,10
selenium,M,general,4,RDA,15
selenium,M,general,4,UL,100
selenium,M,general,5,EAR,15
selenium,M,general,5,RDA,15
selenium,M,general,5,UL,150
selenium,M,general,6,EAR,15
selenium,M,general,6,RDA,20
