nutrient_id,sex_code,life_code,age_band_id,ref_code,value
niacin,M,general,8,RDA,15
niacin_amide,M,general,8,UL,250
niacin_acid,M,general,8,UL,60
niacin,M,general,9,EAR,14
niacin,M,general,9,RDA,16
niacin_amide,M,general,9,UL,300
niacin_acid,M,general,9,UL,70
niacin,M,general,10,EAR,13
niacin,M,general,10,RDA,15
niacin_amide,M,general,10,UL,300
niacin_acid,M,general,10,UL,80
niacin,M,general,11,EAR,13
niacin,M,general,11,RDA,16
niacin_amide,M,general,11,UL,350
niacin_acid,M,general,11,UL,85
niacin,M,general,12,EAR,13
niacin,M,general,12,RDA,15
niacin_amide,M,general,12,UL,350
niacin_acid,M,general,12,UL,85
niacin,M,general,13,EAR,11
niacin,M,general,13,RDA,14
niacin_amide,M,general,13,UL,300
niacin_acid,M,general,13,UL,80
niacin,M,general,14,EAR,11
niacin,M,general,14,RDA,13
niacin_amide,M,general,14,UL,300
niacin_acid,M,general,14,UL,75
niacin,F,general,1,AI,2
niacin,F,general,2,AI,3
niacin,F,general,3,EAR,4
niacin,F,general,3,RDA,5
niacin_amide,F,general,3,UL,60
niacin_acid,F,general,3,UL,15
niacin,F,general,4,EAR,6
niacin,F,general,4,RDA,7
niacin_amide,F,general,4,UL,80
niacin_acid,F,general,4,UL,20
niacin,F,general,5,EAR,7
niacin,F,general,5,RDA,8
niacin_amide,F,general,5,UL,100
niacin_acid,F,general,5,UL,30
niacin,F,general,6,EAR,8
niacin,F,general,6,RDA,10
niacin_amide,F,general,6,UL,150
niacin_acid,F,general,6,UL,35
niacin,F,general,7,EAR,10
niacin,F,general,7,RDA,12
niacin_amide,F,general,7,UL,200
niacin_acid,F,general,7,UL,45
niacin,F,general,8,EAR,12
niacin,F,general,8,RDA,14
niacin_amide,F,general,8,UL,250
niacin_acid,F,general,8,UL,60
niacin,F,general,9,EAR,11
niacin,F,general,9,RDA,13
niacin_amide,F,general,9,UL,250
niacin_acid,F,general,9,UL,65
niacin,F,general,10,EAR,9
niacin,F,general,10,RDA,11
niacin_amide,F,general,10,UL,250
niacin_acid,F,general,10,UL,65
niacin,F,general,11,EAR,10
niacin,F,general,11,RDA,12
niacin_amide,F,general,11,UL,250
niacin_acid,F,general,11,UL,65
niacin,F,general,12,EAR,9
niacin,F,general,12,RDA,11
niacin_amide,F,general,12,UL,250
niacin_acid,F,general,12,UL,65
niacin,F,general,13,EAR,9
niacin,F,general,13,RDA,11
niacin_amide,F,general,13,UL,250
niacin_acid,F,general,13,UL,65
niacin,F,general,14,EAR,8
niacin,F,general,14,RDA,10
niacin_amide,F,general,14,UL,250
niacin_acid,F,general,14,UL,60
niacin,F,lactating,10,EAR,12
niacin,F,lactating,10,RDA,14
niacin,F,lactating,11,EAR,13
niacin,F,lactating,11,RDA,15
# --- ビタミンB6 (vitamin_b6) ---
vitamin_b6,M,general,1,AI,0.2
vitamin_b6,M,general,2,AI,0.3
vitamin_b6,M,general,3,EAR,0.4
vitamin_b6,M,general,3,RDA,0.5
vitamin_b6,M,general,3,UL,10
vitamin_b6,M,general,4,EAR,0.5
vitamin_b6,M,general,4,RDA,0.6
vitamin_b6,M,general,4,UL,15
vitamin_b6,M,general,5,EAR,0.6
vitamin_b6,M,general,5,RDA,0.7
vitamin_b6,M,general,5,UL,20
vitamin_b6,M,general,6,EAR,0.8
vitamin_b6,M,general,6,RDA,0.9
vitamin_b6,M,general,6,UL,25
vitamin_b6,M,general,7,EAR,0.9
vitamin_b6,M,general,7,RDA,1.0
vitamin_b6,M,general,7,UL,30
vitamin_b6,M,general,8,EAR,1.2
vitamin_b6,M,general,8,RDA,1.4
vitamin_b6,M,general,8,UL,40
vitamin_b6,M,general,9,EAR,1.2
vitamin_b6,M,general,9,RDA,1.5
vitamin_b6,M,general,9,UL,50
